39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
11:25:17.0 (140266600)|VARIABLE_ASSIGNMENT|[132]|filter|{"Id":"ka29E00000000TvQAI","KnowledgeArticleId":"kA29E00000000DoSAI","Title":"How do I unlink a so (13 more) ...","Filter_Section__c":"Getting started","Answer__c":"test answer\u003Cbr\u003E \n\u003Cul (104 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":3,"(__KnowledgeArticleP (13 more) ...":2}|0x167861ad
11:25:17.0 (140273898)|STATEMENT_EXECUTE|[132]
11:25:17.0 (140276068)|STATEMENT_EXECUTE|[133]
11:25:17.0 (140289079)|HEAP_ALLOCATE|[133]|Bytes:38
11:25:17.0 (140299692)|SYSTEM_METHOD_ENTRY|[133]|System.debug(ANY)
11:25:17.0 (140305867)|USER_DEBUG|[133]|DEBUG|List of Help filters : Getting started
11:25:17.0 (140310816)|SYSTEM_METHOD_EXIT|[133]|System.debug(ANY)
11:25:17.0 (140314245)|STATEMENT_EXECUTE|[134]
11:25:17.0 (140319441)|SYSTEM_METHOD_ENTRY|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (140633209)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (140646454)|SYSTEM_METHOD_EXIT|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (140667898)|SYSTEM_METHOD_ENTRY|[134]|Set<String>.add(Object)
11:25:17.0 (140672981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (140683115)|SYSTEM_METHOD_EXIT|[134]|Set<String>.add(Object)
11:25:17.0 (140686836)|STATEMENT_EXECUTE|[135]
11:25:17.0 (140691952)|SYSTEM_METHOD_ENTRY|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (140998009)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (141010661)|SYSTEM_METHOD_EXIT|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (141035407)|SYSTEM_METHOD_ENTRY|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (141050432)|SYSTEM_METHOD_EXIT|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (141058107)|SYSTEM_METHOD_ENTRY|[132]|system.ListIterator.hasNext()
11:25:17.0 (141065397)|HEAP_ALLOCATE|[132]|Bytes:5
11:25:17.0 (141071421)|SYSTEM_METHOD_EXIT|[132]|system.ListIterator.hasNext()
11:25:17.0 (141098007)|HEAP_ALLOCATE|[132]|Bytes:36
11:25:17.0 (141106343)|VARIABLE_SCOPE_BEGIN|[132]|filter|Help__kav|true|false
11:25:17.0 (141131359)|VARIABLE_ASSIGNMENT|[132]|filter|{"Id":"ka29E00000000YTQAY","KnowledgeArticleId":"kA29E00000000H9SAI","Title":"Troubleshooting","Answer__c":"\u003Cul\u003E\u003Cli\u003E\u003Cspan style= (133 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":1,"(__KnowledgeArticleP (13 more) ...":2}|0x40d1d268
11:25:17.0 (141136611)|STATEMENT_EXECUTE|[132]
11:25:17.0 (141138754)|STATEMENT_EXECUTE|[133]
11:25:17.0 (141149605)|HEAP_ALLOCATE|[133]|Bytes:27
11:25:17.0 (141159509)|SYSTEM_METHOD_ENTRY|[133]|System.debug(ANY)
11:25:17.0 (141170844)|USER_DEBUG|[133]|DEBUG|List of Help filters : null
11:25:17.0 (141176315)|SYSTEM_METHOD_EXIT|[133]|System.debug(ANY)
11:25:17.0 (141179636)|STATEMENT_EXECUTE|[134]
11:25:17.0 (141185062)|SYSTEM_METHOD_ENTRY|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (141497935)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (141512819)|SYSTEM_METHOD_EXIT|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (141534461)|SYSTEM_METHOD_ENTRY|[134]|Set<String>.add(Object)
11:25:17.0 (141539159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (141548462)|SYSTEM_METHOD_EXIT|[134]|Set<String>.add(Object)
11:25:17.0 (141552082)|STATEMENT_EXECUTE|[135]
11:25:17.0 (141556919)|SYSTEM_METHOD_ENTRY|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (141859739)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (141873080)|SYSTEM_METHOD_EXIT|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (141894334)|SYSTEM_METHOD_ENTRY|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (141907477)|SYSTEM_METHOD_EXIT|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (141915183)|SYSTEM_METHOD_ENTRY|[132]|system.ListIterator.hasNext()
11:25:17.0 (141922950)|HEAP_ALLOCATE|[132]|Bytes:5
11:25:17.0 (141929114)|SYSTEM_METHOD_EXIT|[132]|system.ListIterator.hasNext()
11:25:17.0 (141957942)|HEAP_ALLOCATE|[132]|Bytes:40
11:25:17.0 (141966589)|VARIABLE_SCOPE_BEGIN|[132]|filter|Help__kav|true|false
11:25:17.0 (141993081)|VARIABLE_ASSIGNMENT|[132]|filter|{"Id":"ka29E00000000W6QAI","KnowledgeArticleId":"kA29E00000000DtSAI","Title":"Why is Lightful free (1 more) ...","Filter_Section__c":"About Lightful","Answer__c":"\u003Cdiv class=\"col-md-6 (391 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":3,"(__KnowledgeArticleP (13 more) ...":2}|0xb8a99a1
11:25:17.0 (141998270)|STATEMENT_EXECUTE|[132]
11:25:17.0 (142000188)|STATEMENT_EXECUTE|[133]
11:25:17.0 (142014263)|HEAP_ALLOCATE|[133]|Bytes:37
11:25:17.0 (142024009)|SYSTEM_METHOD_ENTRY|[133]|System.debug(ANY)
11:25:17.0 (142030042)|USER_DEBUG|[133]|DEBUG|List of Help filters : About Lightful
11:25:17.0 (142034328)|SYSTEM_METHOD_EXIT|[133]|System.debug(ANY)
11:25:17.0 (142037239)|STATEMENT_EXECUTE|[134]
11:25:17.0 (142042377)|SYSTEM_METHOD_ENTRY|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (142357341)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (142371958)|SYSTEM_METHOD_EXIT|[134]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (142394043)|SYSTEM_METHOD_ENTRY|[134]|Set<String>.add(Object)
11:25:17.0 (142399107)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (142408711)|SYSTEM_METHOD_EXIT|[134]|Set<String>.add(Object)
11:25:17.0 (142412560)|STATEMENT_EXECUTE|[135]
11:25:17.0 (142417476)|SYSTEM_METHOD_ENTRY|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (142732117)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (142745265)|SYSTEM_METHOD_EXIT|[135]|CommunityHowToGuidesController.__sfdc_filteredArticleList()
11:25:17.0 (142769961)|SYSTEM_METHOD_ENTRY|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (142775830)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
11:25:17.0 (142788117)|SYSTEM_METHOD_EXIT|[135]|Map<String,List<Help__kav>>.put(Object, Object)
11:25:17.0 (142795593)|SYSTEM_METHOD_ENTRY|[132]|system.ListIterator.hasNext()
11:25:17.0 (142802874)|HEAP_ALLOCATE|[132]|Bytes:5
11:25:17.0 (142809048)|SYSTEM_METHOD_EXIT|[132]|system.ListIterator.hasNext()
11:25:17.0 (142819886)|VARIABLE_ASSIGNMENT|[132]|filter|null|
11:25:17.0 (142833121)|HEAP_ALLOCATE|[140]|Bytes:4
11:25:17.0 (142844817)|SYSTEM_CONSTRUCTOR_ENTRY|[140]|<init>()
11:25:17.0 (142862985)|SYSTEM_CONSTRUCTOR_EXIT|[140]|<init>()
11:25:17.0 (142870048)|SYSTEM_METHOD_ENTRY|[140]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (143187357)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (143201018)|SYSTEM_METHOD_EXIT|[140]|CommunityHowToGuidesController.__sfdc_HelpFilters()
11:25:17.0 (143221859)|SYSTEM_METHOD_ENTRY|[140]|List<String>.addAll(Object)
11:25:17.0 (143230055)|HEAP_ALLOCATE|[140]|Bytes:16
11:25:17.0 (143239708)|SYSTEM_METHOD_EXIT|[140]|List<String>.addAll(Object)
11:25:17.0 (143245712)|SYSTEM_METHOD_ENTRY|[140]|List<String>.iterator()
11:25:17.0 (143254775)|SYSTEM_METHOD_EXIT|[140]|List<String>.iterator()
11:25:17.0 (143266256)|SYSTEM_METHOD_ENTRY|[140]|system.ListIterator.hasNext()
11:25:17.0 (143273814)|HEAP_ALLOCATE|[140]|Bytes:5
11:25:17.0 (143279830)|SYSTEM_METHOD_EXIT|[140]|system.ListIterator.hasNext()
11:25:17.0 (143289598)|VARIABLE_SCOPE_BEGIN|[140]|s|String|false|false
11:25:17.0 (143294905)|VARIABLE_ASSIGNMENT|[140]|s|null
11:25:17.0 (143297586)|STATEMENT_EXECUTE|[141]
11:25:17.0 (143299055)|STATEMENT_EXECUTE|[143]
11:25:17.0 (143302880)|HEAP_ALLOCATE|[143]|Bytes:4
11:25:17.0 (143308405)|SYSTEM_CONSTRUCTOR_ENTRY|[143]|<init>()
11:25:17.0 (143319500)|SYSTEM_CONSTRUCTOR_EXIT|[143]|<init>()
11:25:17.0 (143338414)|SYSTEM_METHOD_ENTRY|[143]|CommunityHowToGuidesController.__sfdc_dynamicList(List<Help__kav>)
11:25:17.0 (143562100)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (143571931)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (143577368)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x5d2f4b0b
11:25:17.0 (143586594)|VARIABLE_ASSIGNMENT|[20]|this.dynamicList|[]|0x5ef69c93
11:25:17.0 (143592789)|SYSTEM_METHOD_EXIT|[143]|CommunityHowToGuidesController.__sfdc_dynamicList(List<Help__kav>)
11:25:17.0 (143599914)|SYSTEM_METHOD_ENTRY|[144]|CommunityHowToGuidesController.__sfdc_helpArticlesList()
11:25:17.0 (143815819)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","dynamicList":"0x5d2f4b0b","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (143826111)|SYSTEM_METHOD_EXIT|[144]|CommunityHowToGuidesController.__sfdc_helpArticlesList()
11:25:17.0 (143833166)|SYSTEM_METHOD_ENTRY|[144]|List<Help__kav>.iterator()
11:25:17.0 (143838285)|SYSTEM_METHOD_EXIT|[144]|List<Help__kav>.iterator()
11:25:17.0 (143843242)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (143849583)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (143854114)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (143860520)|HEAP_ALLOCATE|[144]|Bytes:36
11:25:17.0 (143866746)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (143884689)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000YOQAY","KnowledgeArticleId":"kA29E00000000H4SAI","Title":"Can I invite my team (17 more) ...","Answer__c":"\u003Cul\u003E\u003Cli\u003E\u003Cspan style= (159 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":1,"(__KnowledgeArticleP (13 more) ...":2}|0x3d8d6e44
11:25:17.0 (143888524)|STATEMENT_EXECUTE|[145]
11:25:17.0 (143893872)|STATEMENT_EXECUTE|[147]
11:25:17.0 (143901288)|SYSTEM_METHOD_ENTRY|[147]|CommunityHowToGuidesController.__sfdc_dynamicList()
11:25:17.0 (144119507)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","dynamicList":"0x5d2f4b0b","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (144131578)|SYSTEM_METHOD_EXIT|[147]|CommunityHowToGuidesController.__sfdc_dynamicList()
11:25:17.0 (144146097)|SYSTEM_METHOD_ENTRY|[147]|List<Help__kav>.add(Object)
11:25:17.0 (144151401)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (144157848)|SYSTEM_METHOD_EXIT|[147]|List<Help__kav>.add(Object)
11:25:17.0 (144162896)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144180049)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144184047)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144189933)|HEAP_ALLOCATE|[144]|Bytes:40
11:25:17.0 (144195153)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (144213553)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000TqQAI","KnowledgeArticleId":"kA29E00000000DySAI","Title":"How do I change my p (8 more) ...","Filter_Section__c":"Settings","Answer__c":"Test answer\u003Cbr\u003E \n\u003Cul (110 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":1,"(__KnowledgeArticleP (13 more) ...":2}|0xd08d300
11:25:17.0 (144217709)|STATEMENT_EXECUTE|[145]
11:25:17.0 (144224423)|STATEMENT_EXECUTE|[146]
11:25:17.0 (144228973)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144232716)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144235821)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144240040)|HEAP_ALLOCATE|[144]|Bytes:40
11:25:17.0 (144243259)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (144256050)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000TRQAY","KnowledgeArticleId":"kA29E00000000DjSAI","Title":"How do I link a soci (11 more) ...","Filter_Section__c":"Getting started","Answer__c":"test answer \n\u003Cul\u003E\u003Cli (98 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":3,"(__KnowledgeArticleP (13 more) ...":2}|0x9e7fe8b
11:25:17.0 (144259976)|STATEMENT_EXECUTE|[145]
11:25:17.0 (144263399)|STATEMENT_EXECUTE|[146]
11:25:17.0 (144266505)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144269551)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144272432)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144275953)|HEAP_ALLOCATE|[144]|Bytes:40
11:25:17.0 (144278757)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (144289963)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000TvQAI","KnowledgeArticleId":"kA29E00000000DoSAI","Title":"How do I unlink a so (13 more) ...","Filter_Section__c":"Getting started","Answer__c":"test answer\u003Cbr\u003E \n\u003Cul (104 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":3,"(__KnowledgeArticleP (13 more) ...":2}|0x167861ad
11:25:17.0 (144293735)|STATEMENT_EXECUTE|[145]
11:25:17.0 (144296896)|STATEMENT_EXECUTE|[146]
11:25:17.0 (144300255)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144303071)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144305836)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144309116)|HEAP_ALLOCATE|[144]|Bytes:36
11:25:17.0 (144311942)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (144321438)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000YTQAY","KnowledgeArticleId":"kA29E00000000H9SAI","Title":"Troubleshooting","Answer__c":"\u003Cul\u003E\u003Cli\u003E\u003Cspan style= (133 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":1,"(__KnowledgeArticleP (13 more) ...":2}|0x40d1d268
11:25:17.0 (144324309)|STATEMENT_EXECUTE|[145]
11:25:17.0 (144326721)|STATEMENT_EXECUTE|[147]
11:25:17.0 (144330208)|SYSTEM_METHOD_ENTRY|[147]|CommunityHowToGuidesController.__sfdc_dynamicList()
11:25:17.0 (144537807)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","dynamicList":"0x5d2f4b0b","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
11:25:17.0 (144547102)|SYSTEM_METHOD_EXIT|[147]|CommunityHowToGuidesController.__sfdc_dynamicList()
11:25:17.0 (144558901)|SYSTEM_METHOD_ENTRY|[147]|List<Help__kav>.add(Object)
11:25:17.0 (144562418)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (144568380)|SYSTEM_METHOD_EXIT|[147]|List<Help__kav>.add(Object)
11:25:17.0 (144572591)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144577031)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144580336)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144585905)|HEAP_ALLOCATE|[144]|Bytes:40
11:25:17.0 (144590329)|VARIABLE_SCOPE_BEGIN|[144]|h|Help__kav|true|false
11:25:17.0 (144605607)|VARIABLE_ASSIGNMENT|[144]|h|{"Id":"ka29E00000000W6QAI","KnowledgeArticleId":"kA29E00000000DtSAI","Title":"Why is Lightful free (1 more) ...","Filter_Section__c":"About Lightful","Answer__c":"\u003Cdiv class=\"col-md-6 (391 more) ...","PublishStatus":"Online","IsVisibleInCsp":true,"VersionNumber":3,"(__KnowledgeArticleP (13 more) ...":2}|0xb8a99a1
11:25:17.0 (144608860)|STATEMENT_EXECUTE|[145]
11:25:17.0 (144614406)|STATEMENT_EXECUTE|[146]
11:25:17.0 (144618483)|SYSTEM_METHOD_ENTRY|[144]|system.ListIterator.hasNext()
11:25:17.0 (144621597)|HEAP_ALLOCATE|[144]|Bytes:5
11:25:17.0 (144624430)|SYSTEM_METHOD_EXIT|[144]|system.ListIterator.hasNext()
11:25:17.0 (144629242)|VARIABLE_ASSIGNMENT|[144]|h|null|
11:25:17.0 (144631511)|STATEMENT_EXECUTE|[149]
11:25:17.0 (144633808)|HEAP_ALLOCATE|[149]|Bytes:20
11:25:17.0 (144638755)|SYSTEM_METHOD_ENTRY|[149]|CommunityHowToGuidesController.__sfdc_dynamicList()
11:25:17.0 (144855657)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x5d998241","ArticleId":"0x5369bf10","ArticlesList":"0x44364887","con":"0x67eca6c3","currentUser":"0x5b82ea11","currentUserId":"0059E000000SwHRQA0","dynamicList":"0x5d2f4b0b","editProfileFlag":false,"filteredArticleList":"0x4df176ca","helpArticlesList":"0x5a36134c","HelpFilters":"0x40c9304d","showingSearchResults":false,"toolBoxArticlesList":"0x10705293","toolBoxFeaturedArticlesList1":"0x41c9ef6d","toolBoxFeaturedArticlesList2":"0x6c85314f","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5ef69c93
